"state","year","traditional","nborsstd","prevadoptstd","complexity","igrole","regov","unified","perdemstd","incpcadjstd","exppcadjstd","logpopstd","collegstd","perurbanstd","profstd","traditional_nborsstd","traditional_prevadoptstd","traditional_complexity","traditional_igrole","traditional_regov","traditional_unified","traditional_perdemstd","traditional_incpcadjstd","traditional_exppcadjstd","traditional_logpopstd","traditional_collegstd","traditional_perurbanstd","traditional_profstd","intercept","event","billnum"
"OH",1984,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.365034252405167,-0.0723370015621185,0.407083332538605,1.29811191558838,-0.278259038925171,0.567704975605011,-1.29828631877899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1985,0,-0.745413601398468,1.07694244384766,0,0,1,0,-0.264465302228928,1.06947481632233,-0.195883184671402,1.30198967456818,0.117281556129456,0.51947957277298,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1986,0,-0.745413601398468,0.693107426166534,0,0,1,0,-1.14444506168365,-0.287354856729507,0.802654504776001,1.30341470241547,0.173787355422974,0.616464734077454,-1.31241106987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1987,0,-0.745413601398468,0.693107426166534,0,0,1,0,-0.46560338139534,1.03082084655762,-0.195883184671402,1.26828336715698,0.738845527172089,0.595231235027313,-1.44619274139404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1988,0,-0.745413601398468,1.18660962581635,0,0,0,0,-1.14444506168365,-0.110824584960938,-0.428560256958008,1.24325335025787,0.286798983812332,0.616464734077454,-1.37004017829895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1989,0,-0.745413601398468,1.07694244384766,0,0,1,0,0.01210000179708,1.11852669715881,0.24333393573761,1.24455547332764,0.00426995661109686,0.221537604928017,-1.31241106987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1990,0,-0.745413601398468,1.07694244384766,0,0,1,1,-0.365034252405167,0.488696128129959,1.05640697479248,1.28904366493225,-0.660054981708527,0.602308571338654,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1991,0,-0.745413601398468,0.693107426166534,0,0,1,1,-0.99359118938446,0.0507925488054752,0.586487650871277,1.24493312835693,0.117281556129456,0.5732102394104,-1.39961290359497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1992,0,-0.745413601398468,0.63827383518219,0,0,1,1,-0.365034252405167,0.59675669670105,0.802654504776001,1.28617942333221,0.6933354139328,0.556694447994232,-1.40502917766571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1993,0,-0.745413601398468,0.693107426166534,0,0,1,0,-0.0381845645606518,1.10590636730194,1.13829874992371,1.30198967456818,0.556805193424225,0.584220767021179,-1.34842920303345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1994,0,-0.745413601398468,1.07694244384766,0,0,1,0,-1.01873326301575,0.20999114215374,-0.417912214994431,1.29384231567383,-0.165247440338135,0.492393970489502,-1.41856980323792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1995,0,-0.745413601398468,1.07694244384766,0,0,1,0,0.238380178809166,0.63392561674118,-0.509427607059479,1.24493312835693,-0.0522358454763889,0.275708884000778,-1.37004017829895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1996,0,-0.745413601398468,0.63827383518219,0,0,1,0,-0.365034252405167,-0.0199429299682379,0.586487650871277,1.27864301204681,0.286798983812332,0.602308571338654,-1.34842920303345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1997,0,-0.745413601398468,0.693107426166534,0,0,0,1,-1.00872766971588,1.10590636730194,-0.417912214994431,1.24519312381744,0.173787355422974,0.5732102394104,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1998,0,-0.745413601398468,0.693107426166534,0,0,1,1,-0.842737674713135,-0.287354856729507,1.17363393306732,1.29811191558838,-0.0522358454763889,0.5732102394104,-1.39961290359497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",1999,0,-0.745413601398468,0.747941017150879,0,0,1,1,-0.0381845645606518,-0.0568432509899139,1.16520380973816,1.24870753288269,0.6933354139328,0.356965780258179,-1.32681834697723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2000,0,-0.745413601398468,0.63827383518219,0,0,1,1,-0.591314613819122,0.20999114215374,0.363787353038788,1.29615259170532,-0.525662839412689,0.545683920383453,-1.41532003879547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2001,0,-0.745413601398468,0.912441730499268,0,0,1,0,-0.591314613819122,0.476013481616974,0.416592568159103,1.27864301204681,0.00426995661109686,0.584220767021179,-1.38065600395203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2002,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.46560338139534,-0.0723370015621185,0.24333393573761,1.24519312381744,-0.165247440338135,0.602308571338654,-1.37004017829895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2003,0,-0.745413601398468,0.693107426166534,0,0,1,1,0.01210000179708,0.405133306980133,-0.193958103656769,1.25117456912994,-0.592858910560608,0.600736498832703,-1.31241106987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2004,0,-0.745413601398468,0.63827383518219,0,0,1,0,-0.289607584476471,1.11852669715881,0.586487650871277,1.27433598041534,0.0607757568359375,0.356965780258179,-1.43752670288086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OH",2005,0,-0.745413601398468,0.693107426166534,0,0,1,1,0.16295351088047,-0.14465107023716,-0.509427607059479,1.24455547332764,0.0607757568359375,0.302794516086578,-1.41856980323792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1975,0,-0.745413601398468,0.63827383518219,0,0,1,0,0.914452314376831,-0.097575880587101,-0.323959946632385,0.105488233268261,0.532980978488922,0.134307682514191,-0.649677634239197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1976,0,-0.745413601398468,0.63827383518219,0,0,0,1,0.756317377090454,-0.036242239177227,0.158697530627251,0.161830544471741,0.0210691168904305,0.0692708268761635,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1977,0,-0.745413601398468,0.63827383518219,0,0,0,1,-0.0425718761980534,-0.00142398593015969,0.0416249856352806,0.137318044900894,0.0210691168904305,0.118048474192619,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1978,0,-0.182667419314384,0.63827383518219,0,0,1,0,0.408728867769241,0.483003586530685,-0.464042335748672,0.170725151896477,-0.255351185798645,0.00423395959660411,-0.530303299427032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1979,0,-0.745413601398468,0.63827383518219,0,0,1,1,-0.0425718761980534,0.00265463697724044,-0.0569857619702816,0.0430514253675938,0.338723331689835,0.137917742133141,-0.406812578439713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1980,0,-0.745413601398468,0.693107426166534,0,0,0,1,0.499420046806335,-0.0490720570087433,-0.204063728451729,0.193451955914497,-0.566896736621857,0.124049939215183,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1981,0,-0.745413601398468,0.693107426166534,0,0,0,1,0.559162497520447,-0.097575880587101,0.604415714740753,0.0976276397705078,0.219603046774864,0.101789258420467,-0.692899405956268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1982,0,-0.745413601398468,0.693107426166534,0,0,0,0,0.559162497520447,-0.0519234351813793,-0.288376331329346,0.184113815426826,0.0607759021222591,0.122106298804283,-0.67849212884903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1983,0,0.380078792572021,0.63827383518219,0,0,0,0,-0.146284088492393,0.31903263926506,0.168599277734756,0.0980667099356651,0.449291288852692,0.0855300426483154,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1984,0,-0.182667419314384,1.07694244384766,0,0,0,0,1.06488597393036,0.615554511547089,0.185165986418724,0.137318044900894,0.418136835098267,0.124049939215183,-0.561175942420959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1985,0,-0.745413601398468,0.63827383518219,0,0,0,0,0.731673777103424,-0.0766861066222191,-0.219162911176682,0.193451955914497,-0.411123961210251,0.150566905736923,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1986,0,-0.182667419314384,0.63827383518219,0,0,0,1,0.559162497520447,-0.104784734547138,0.662544012069702,0.161830544471741,0.0210691168904305,0.13936772942543,-0.645127952098846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1987,0,-0.745413601398468,1.07694244384766,0,0,1,1,0.813307762145996,-0.00142398593015969,-0.450865536928177,0.133272856473923,0.378430068492889,0.13159316778183,-0.561175942420959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1988,0,-0.182667419314384,0.693107426166534,0,0,0,1,-0.471795737743378,-0.507223129272461,0.604415714740753,0.105488233268261,-0.0186376702040434,0.0692708268761635,-0.530303299427032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1989,0,-0.745413601398468,0.693107426166534,0,0,0,1,0.408728867769241,0.808381259441376,0.685192942619324,0.0650140792131424,-0.566896736621857,0.0204931758344173,-0.736121118068695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1990,0,0.380078792572021,0.693107426166534,0,0,0,0,0.690085589885712,-0.0519234351813793,-0.0569857619702816,0.0980667099356651,0.25930979847908,0.101789258420467,-0.707306623458862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1991,0,-0.745413601398468,0.693107426166534,0,0,1,1,0.731673777103424,-0.242075130343437,0.154449790716171,0.209247961640358,0.338723331689835,0.0530116073787212,-0.736121118068695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1992,0,-0.745413601398468,0.63827383518219,0,0,1,0,0.731673777103424,-0.507223129272461,-0.325599938631058,0.136010617017746,0.616670608520508,0.122106298804283,-0.736121118068695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1993,0,0.380078792572021,0.693107426166534,0,0,0,1,1.06488597393036,0.00265463697724044,-0.411017864942551,0.137318044900894,0.537257134914398,0.147404611110687,-0.692899405956268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1994,0,-0.745413601398468,0.912441730499268,0,0,0,0,1.06488597393036,-0.036242239177227,0.142282500863075,0.161830544471741,-0.137758031487465,-0.0933213382959366,-0.649677634239197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1995,0,0.380078792572021,0.693107426166534,0,0,1,1,0.499420046806335,0.483003586530685,0.158697530627251,0.0650140792131424,0.140189468860626,0.134307682514191,-0.620863139629364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1996,0,0.380078792572021,0.747941017150879,0,0,0,1,0.966308116912842,-0.171283572912216,-0.450865536928177,0.115633271634579,0.457843601703644,0.0530116073787212,-0.499430596828461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1997,0,-0.745413601398468,0.63827383518219,0,0,0,1,0.310151040554047,-0.00142398593015969,-0.378930598497391,0.00971735361963511,-0.0980512425303459,0.0530116073787212,-0.736121118068695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1998,0,-0.745413601398468,1.07694244384766,0,0,0,0,1.06488597393036,0.615554511547089,-0.219162911176682,0.161830544471741,0.407446444034576,0.122106298804283,-0.406812578439713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",1999,0,-0.182667419314384,0.693107426166534,0,0,0,0,0.559162497520447,-0.229000866413116,-0.0569857619702816,0.193451955914497,-0.0980512425303459,0.144473657011986,-0.635270416736603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2000,0,0.380078792572021,0.693107426166534,0,0,0,1,0.559162497520447,-0.00142398593015969,0.772082984447479,0.0249469298869371,0.100482687354088,0.0692708268761635,-0.437685251235962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2001,0,-0.182667419314384,0.693107426166534,0,0,1,1,0.310151040554047,-0.00142398593015969,0.771037459373474,0.115633271634579,0.100482687354088,0.0530116073787212,-0.736121118068695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2002,0,-0.745413601398468,0.693107426166534,0,0,1,0,0.499420046806335,-0.0766861066222191,0.239674955606461,0.127947852015495,0.449291288852692,0.137917742133141,-0.437685251235962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2003,0,-0.182667419314384,1.07694244384766,0,0,0,0,0.408728867769241,0.268310129642487,0.239674955606461,0.136010617017746,0.0607759021222591,0.134261801838875,-0.370289981365204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2004,0,0.380078792572021,0.693107426166534,0,0,1,0,0.310151040554047,-0.0490720570087433,0.604415714740753,0.133272856473923,0.497550338506699,0.101789258420467,-0.635270416736603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OK",2005,0,0.380078792572021,1.07694244384766,0,0,0,1,0.310151040554047,-0.307714492082596,-0.108786091208458,-0.00424843560904264,0.25930979847908,0.13936772942543,-0.721713900566101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OR",1975,0,0.380078792572021,0.857608139514923,0,0,1,0,0.414375782012939,-0.145336419343948,-0.237361654639244,-0.0581958703696728,-0.0293280705809593,0.146727934479713,-0.24215829372406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"OR",1976,0,0.380078792572021,0.857608139514923,0,0,1,1,0.289922267198563,-0.145336419343948,-0.0451603606343269,-0.140788272023201,-0.215644478797913,0.218705534934998,-0.520012378692627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20
"PA",1975,0,-0.745413601398468,0.693107426166534,0,0,1,0,-0.653396308422089,0.665816009044647,0.457906365394592,1.37245893478394,0.131026282906532,0.245434179902077,-1.24037492275238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1976,0,-0.745413601398468,0.693107426166534,0,0,0,1,-0.278419137001038,1.31653881072998,-0.0877014696598053,1.33255040645599,0.131026282906532,0.292881518602371,-1.32681834697723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1977,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.529613733291626,0.0607712976634502,0.670982182025909,1.35987985134125,-0.780702471733093,0.250747174024582,-1.43487274646759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1978,0,-0.745413601398468,0.747941017150879,0,0,0,1,-0.583208680152893,1.33550894260406,-0.163844481110573,1.36460912227631,0.265418440103531,0.234808176755905,-1.37004017829895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1979,0,-0.745413601398468,1.07694244384766,0,0,0,1,-0.484228610992432,1.27731847763062,-0.0939512252807617,1.33255040645599,0.835974276065826,0.306769847869873,-1.43487274646759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1980,0,-0.745413601398468,1.18660962581635,0,0,0,1,-0.529613733291626,1.19637131690979,0.457906365394592,1.36735391616821,-0.48137441277504,0.342750668525696,-1.30520749092102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1981,0,-0.745413601398468,0.747941017150879,0,0,1,1,-0.446708142757416,-0.129553288221359,-0.0717827081680298,1.37002766132355,-0.339346319437027,0.292881518602371,-1.39165103435516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1982,0,-0.745413601398468,1.18660962581635,0,0,1,1,-0.651412606239319,0.330006897449493,0.573411107063293,1.32998538017273,-0.204954147338867,0.342750668525696,-1.30520749092102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1983,0,-0.745413601398468,0.747941017150879,0,0,1,1,-0.490237891674042,1.13727927207947,-0.126493811607361,1.35987985134125,-0.0705619752407074,0.27078902721405,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1984,0,-0.745413601398468,0.63827383518219,0,0,0,0,-0.490237891674042,0.397189825773239,-0.119562484323978,1.34565675258636,0.0638301968574524,0.234808176755905,-1.44619274139404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1985,0,-0.745413601398468,0.693107426166534,0,0,1,0,-0.384608030319214,1.39549076557159,0.670982182025909,1.3394900560379,0.802987098693848,0.237464681267738,-1.40502917766571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1986,0,-0.745413601398468,0.63827383518219,0,0,0,0,-0.583208680152893,-0.129553288221359,0.573411107063293,1.35631740093231,-0.204954147338867,0.252798587083817,-1.32270205020905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1987,0,-0.745413601398468,0.693107426166534,0,0,1,0,-0.284366101026535,0.732218444347382,0.863907277584076,1.33433163166046,-0.204954147338867,0.396721929311752,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1988,0,-0.745413601398468,0.693107426166534,0,0,1,1,-0.0334607511758804,0.732218444347382,0.00417531607672572,1.3394900560379,0.198222368955612,0.253403693437576,-1.4564836025238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1989,0,-0.745413601398468,1.07694244384766,0,0,0,0,-0.278419137001038,1.19637131690979,-0.0717827081680298,1.34565675258636,0.399810612201691,0.342750668525696,-1.43487274646759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1990,0,-0.745413601398468,0.693107426166534,0,0,0,1,-0.483862310647964,-0.129553288221359,1.08017456531525,1.36404800415039,0.802987098693848,0.261373192071915,-1.28359663486481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1991,0,-0.745413601398468,0.63827383518219,0,0,1,1,-0.50990754365921,1.19637131690979,-0.139025524258614,1.36597168445587,0.467006713151932,0.288779437541962,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1992,0,-0.745413601398468,0.63827383518219,0,0,1,1,-0.529613733291626,0.629798710346222,0.394842237234116,1.37847602367401,0.802987098693848,0.340144008398056,-1.36386561393738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1993,0,-0.745413601398468,1.07694244384766,0,0,0,0,-0.682619750499725,0.0399896539747715,-0.330352813005447,1.36597168445587,0.265418440103531,0.258716702461243,-1.44619274139404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1994,0,-0.745413601398468,0.63827383518219,0,0,1,0,-0.284366101026535,1.39549076557159,-0.139025524258614,1.36735391616821,0.870183229446411,0.36074110865593,-1.34842920303345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1995,0,-0.745413601398468,0.63827383518219,0,0,0,1,0.0481658354401588,1.3196656703949,-0.383088380098343,1.35987985134125,0.601398885250092,0.308635681867599,-1.34842920303345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1996,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.70070093870163,-0.059631735086441,0.412387818098068,1.33780682086945,0.886676788330078,0.324389845132828,-1.32681834697723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1997,0,-0.745413601398468,0.693107426166534,0,0,1,1,-0.50990754365921,-0.0335776880383492,0.926405131816864,1.36597168445587,-0.00336588989011943,0.46868360042572,-1.30212020874023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1998,0,-0.745413601398468,1.18660962581635,0,0,0,0,-0.477422535419464,0.670366168022156,0.440821170806885,1.36460912227631,-0.272150218486786,0.250747174024582,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",1999,0,-0.745413601398468,0.693107426166534,0,0,0,1,0.0481658354401588,0.912294149398804,0.457906365394592,1.33905720710754,0.198222368955612,0.342750668525696,-1.42561089992523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2000,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.70070093870163,0.912294149398804,0.394842237234116,1.37245893478394,0.131026282906532,0.306769847869873,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2001,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.81081759929657,0.519604921340942,0.573411107063293,1.37245893478394,0.734569311141968,0.450693190097809,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2002,0,-0.745413601398468,1.07694244384766,0,0,1,0,-0.446708142757416,0.691484928131104,0.791351020336151,1.3365581035614,0.802987098693848,0.486674010753632,-1.40502917766571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2003,0,-0.745413601398468,0.63827383518219,0,0,0,0,-0.651412606239319,1.33550894260406,0.791351020336151,1.36460912227631,-0.631038427352905,0.292881518602371,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2004,0,-0.745413601398468,0.63827383518219,0,0,0,1,-0.446708142757416,0.732218444347382,0.96496856212616,1.33780682086945,0.467006713151932,0.252798587083817,-1.3844473361969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"PA",2005,0,-0.745413601398468,1.07694244384766,0,0,0,1,-0.397662281990051,0.0607712976634502,0.457906365394592,1.37575781345367,0.131026282906532,0.250747174024582,-1.36386561393738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1975,0,-0.745413601398468,0.693107426166534,0,0,0,1,1.31075382232666,0.583251416683197,1.52384269237518,-0.994966268539429,1.42607820034027,0.746089398860931,0.92071259021759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1976,0,-0.745413601398468,1.18660962581635,0,0,0,0,1.24843811988831,0.432097643613815,0.818246722221375,-0.913878083229065,0.569328010082245,1.48028671741486,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1977,0,-0.745413601398468,0.857608139514923,0,0,1,1,1.17769575119019,1.5826268196106,0.108171962201595,-0.912196636199951,-0.0537630319595337,1.50050735473633,0.66344028711319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1978,0,-0.745413601398468,0.63827383518219,0,0,1,0,1.22747755050659,0.712639272212982,0.712674200534821,-0.983319640159607,1.30268180370331,1.47354650497437,0.82809454202652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1979,0,-0.745413601398468,0.63827383518219,0,0,1,0,1.15280497074127,-0.191946864128113,0.0480205416679382,-0.906387984752655,-0.223280444741249,1.51207602024078,0.797221899032593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1980,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.27725923061371,-0.125687211751938,0.978322565555573,-1.00301206111908,0.880873560905457,0.688276410102844,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1981,0,-0.745413601398468,0.63827383518219,0,0,0,0,1.42660439014435,-0.242976740002632,0.712674200534821,-1.01437544822693,0.491441637277603,0.630463421344757,0.457622408866882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1982,0,-0.745413601398468,0.63827383518219,0,0,0,1,1.24843811988831,0.177274793386459,1.42162096500397,-1.01521003246307,1.24098360538483,1.0929673910141,0.858967244625092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1983,0,-0.745413601398468,0.693107426166534,0,0,0,1,1.42660439014435,-0.192271262407303,0.0480205416679382,-0.913878083229065,0.102009736001492,0.746089398860931,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1984,0,-0.745413601398468,0.63827383518219,0,0,0,0,1.31075382232666,0.177274793386459,-0.1148986145854,-1.01850712299347,1.19241905212402,1.48028671741486,0.498785972595215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1985,0,-0.745413601398468,0.693107426166534,0,0,0,0,1.27725923061371,0.835779070854187,0.312904328107834,-0.912196636199951,0.413555264472961,1.15078032016754,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1986,0,-0.745413601398468,0.857608139514923,0,0,1,0,1.40171349048615,0.796733140945435,0.979636490345001,-0.906387984752655,-0.223280444741249,0.861715376377106,0.357134878635406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1987,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.17769575119019,1.35319316387177,0.108171962201595,-0.967979609966278,0.257782489061356,1.48702692985535,0.541574418544769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1988,0,-0.745413601398468,0.693107426166534,0,0,0,1,1.40171349048615,-0.00014778965851292,0.0482675619423389,-0.912196636199951,0.413555264472961,0.572650372982025,0.825928032398224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1989,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.42660439014435,1.58851671218872,0.312904328107834,-0.92166656255722,1.1145327091217,0.746089398860931,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1990,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.40171349048615,0.583251416683197,1.66919147968292,-0.963669002056122,1.11758708953857,1.50917899608612,0.622276723384857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1991,0,-0.745413601398468,0.857608139514923,0,0,1,1,0.654987871646881,0.755891144275665,0.865709543228149,-1.01437544822693,0.958759963512421,1.44658553600311,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1992,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.17769575119019,-0.192271262407303,0.0411317385733128,-0.906387984752655,-0.498173534870148,1.47354650497437,0.457622408866882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1993,0,-0.745413601398468,0.693107426166534,0,0,1,1,1.27725923061371,1.58851671218872,0.16483861207962,-1.02506911754608,1.30268180370331,0.97734135389328,0.797221899032593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1994,0,-0.745413601398468,0.63827383518219,0,0,1,0,0.854114711284637,0.921252906322479,0.417627453804016,-1.00301206111908,-0.223280444741249,1.50917899608612,0.731143534183502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1995,0,-0.745413601398468,0.693107426166534,0,0,1,1,1.22747755050659,0.755891144275665,0.138044759631157,-0.912196636199951,-0.0537630319595337,1.38203239440918,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1996,0,-0.745413601398468,0.693107426166534,0,0,0,1,1.47638607025146,0.177274793386459,0.712674200534821,-0.912196636199951,0.33566889166832,1.48702692985535,0.766349196434021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1997,0,-0.745413601398468,0.63827383518219,0,0,0,1,1.42660439014435,0.663966000080109,0.506344676017761,-0.944909930229187,1.36438000202179,1.47354650497437,0.704603850841522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
"RI",1998,0,-0.745413601398468,0.693107426166534,0,0,1,0,1.34866321086884,-0.191946864128113,1.64232325553894,-1.0149552822113,0.413555264472961,1.49376714229584,0.858967244625092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
