"state","year","republican","legprof_squire","exp_pupil10000_adj","mathscore4th","readscore4th","time","intercept","event"
"Indiana",2012,0,10.2,1.19869151348545,239.0185,222.8655,20,1,0
"Louisiana",2012,0,13.9714285714286,0.734124903525886,220.874,201.91575,6,1,0
"Maine",2012,0,13.2,1.50984114936108,246,225,24,1,0
"Maryland",2012,0,19.8375,1.14956637865683,220.9055,225.4145,11,1,0
"Michigan",2012,1,40.15,1.25549763120577,224.663,218.261,5,1,0
"Mississippi",2012,0,11.1,0.887700684619593,208.965,203.0105,9,1,0
"Missouri",2012,0,22.6666666666667,1.08379146285698,240,222,24,1,0
"Nevada",2012,0,17.4333333333333,0.893491726044604,236,214,24,1,0
"New Hampshire",2012,0,4.23333333333333,1.53604697510357,253,232,24,1,0
"New Jersey",2012,0,13,1,134,184,0,1,0
"New Mexico",2012,0,13,0.952489957974367,233,206,24,1,0
"New York",2012,0,48.8666666666667,2.26115141771094,240,224,24,1,0
"North Carolina",2012,1,21.8666666666667,0.926076332493755,245,222,24,1,0
"Oklahoma",2012,1,21.3,0.849693038701741,239,217,24,1,0
"Pennsylvania",2012,1,43.7666666666667,1.50383394975108,244,226,24,1,0
"Rhode Island",2012,0,17.8,1.61167614015641,241,223,24,1,0
"South Carolina",2012,1,15.7666666666667,1.04333447776078,237,214,24,1,0
"South Dakota",2012,0,6.45,0.692820365842654,237.265,222.273,0,1,0
"Tennessee",2012,0,11.6142857142857,0.822736979167752,219.5115,212.137,21,1,0
"Vermont",2012,0,15.5333333333333,1.92663969472909,248,228,24,1,0
"West Virginia",2012,0,14.5,1.22745742569625,237,215,24,1,0
"Wyoming",2012,1,7.43333333333333,1.81484387730319,247,226,24,1,0
"Alabama",2013,0,13.525,0.925793794303975,208.328,216.389,16,1,0
"Alaska",2013,0,22.5,1.47737224791887,223.833,211.547,0,1,0
"Arizona",2013,1,26.5166666666667,0.840793571262781,239,214,25,1,0
"Arkansas",2013,0,10.475,0.810660585257993,224.73,208.661,5,1,0
"Colorado",2013,0,18.0571428571429,0.859765148126575,228.488,216.861,12,1,0
"Delaware",2013,0,14.9285714285714,1.23186189675653,217.9,225.292,13,1,0
"Hawaii",2013,0,31.1166666666667,1.37934742718692,240.5,215,25,1,0
"Idaho",2013,1,16.0833333333333,0.742388133189314,240,220.5,25,1,0
"Indiana",2013,0,16.5,1.11041912240118,225.216,221.88,2,1,0
"Louisiana",2013,0,13.3285714285714,0.893380406442826,204.14,203.4905,1,1,0
"Maine",2013,0,14.3,1.55124031989072,244,224.5,25,1,0
"Maryland",2013,0,19.0428571428571,1.12316112147403,242.0615,211.679,10,1,0
"Michigan",2013,1,41.6571428571429,1.05081810836973,237.706,215.952,19,1,0
"Mississippi",2013,0,12.1285714285714,0.825412337188138,209.496,206.102,6,1,0
"Missouri",2013,0,23.4833333333333,1.09092152263102,239.5,222.5,25,1,0
"Nevada",2013,0,17.8166666666667,0.905144285430232,235,214,25,1,0
"New Hampshire",2013,0,4.51666666666667,1.57288176958413,251,232,25,1,0
"New Jersey",2013,0,25,1,207,206,0,1,0
"New Mexico",2013,0,13.5,0.976733656758559,232,206.5,25,1,0
"New York",2013,0,45.9333333333333,2.32302796020383,238.5,223.5,25,1,0
"North Carolina",2013,1,22.8333333333333,0.906485740151997,244.5,224,25,1,0
"Oklahoma",2013,1,22.1,0.848270094171388,239.5,219.5,25,1,0
"Pennsylvania",2013,1,42.7333333333333,1.53323791758405,243.5,226.5,25,1,0
"Rhode Island",2013,0,18.9,1.73444969678443,239.5,224,25,1,0
"South Carolina",2013,1,15.6833333333333,1.05294057373298,237,216,25,1,0
"South Dakota",2013,1,7.4,0.682413953594176,237.265,222.273,3,1,0
"Tennessee",2013,0,11.6571428571429,0.648549363001517,219.34375,213.694,2,1,0
"Vermont",2013,0,16.6666666666667,1.96711364922525,245.5,229,25,1,0
"West Virginia",2013,0,15.1,1.22873740323368,236,215.5,25,1,0
"Wyoming",2013,1,7.76666666666667,1.79291081227132,247,227,25,1,0
"Alabama",2014,0,13.1,0.73432235314566,208.328,207.084,16,1,0
"Alaska",2014,0,30.1125,1.46129964029087,223.833,211.061,14,1,0
"Arizona",2014,1,26.4,0.848294140496086,238,215,26,1,0
"Arkansas",2014,0,10.8,0.78880780512214,210.206,212.882,9,1,0
"Colorado",2014,0,17.2,0.874456180415744,237.2045,223.656,0,1,0
"Delaware",2014,0,15.1666666666667,1.46434231216666,223.953857142857,225.322,12,1,0
"Hawaii",2014,0,32.1,1.4410461863318,238,215,26,1,0
"Idaho",2014,1,16.9,0.756589508518749,239,222,26,1,0
"Indiana",2014,0,11.4,1.11448251933367,231.21,221.88,10,1,0
"Louisiana",2014,0,14.9125,0.734124903525886,218.187,200.341,12,1,0
"Maine",2014,0,15.4,1.64253313203277,242,224,26,1,0
"Maryland",2014,0,19.2571428571429,1.30247210984325,219.0065,211.1705,9,1,0
"Michigan",2014,1,41.6571428571429,1.15819173386382,223.068,217.2825,14,1,0
"Mississippi",2014,0,15.5875,0.805067064301453,208.434,201.529,12,1,0
"Missouri",2014,0,24.3,1.12039082848344,239,223,26,1,0
"Nevada",2014,1,18.2,0.922266681817316,234,214,26,1,0
"New Hampshire",2014,0,4.8,1.60311495929625,249,232,26,1,0
"New Jersey",2014,0,14,1,68,176,0,1,0
"New Mexico",2014,0,14,1.01190703365789,231,207,26,1,0
"New York",2014,0,43,2.39059647106529,237,223,26,1,0
"North Carolina",2014,1,23.8,0.938077586209751,244,226,26,1,0
"Oklahoma",2014,1,22.9,0.856277633099223,240,222,26,1,0
"Pennsylvania",2014,0,41.7,1.59029862172969,243,227,26,1,0
"Rhode Island",2014,0,20,1.77215358426967,238,225,26,1,0
"South Carolina",2014,1,15.6,1.07534745065504,237,218,26,1,0
"South Dakota",2014,1,6.725,0.682413953594176,237.265,222.273,9,1,0
"Tennessee",2014,0,11.6428571428571,0.856626501771912,217.119,215.689,21,1,0
"Vermont",2014,0,17.8,2.0567062337855,243,230,26,1,0
"West Virginia",2014,0,15.7,1.28617705727125,235,216,26,1,0
"Wyoming",2014,1,8.1,1.81232029349433,247,228,26,1,0
"Alabama",2015,0,14.6625,0.993370133444093,232.143,216.331,0,1,0
"Alaska",2015,1,25.175,1.45720863895946,230.375142857143,211.547,3,1,0
"Arizona",2015,1,26.4,0.856062642580212,236,215,27,1,0
"Arkansas",2015,0,10.4857142857143,0.6119109171377,232.276,210.9,15,1,0
"Colorado",2015,0,26.8,1.05842629490626,221.023,224.715,7,1,0
"Delaware",2015,0,15.7166666666667,1.35100049161885,239.491,206.878,6,1,0
"Hawaii",2015,0,32.1,1.51785387987829,238,215.5,27,1,0
"Idaho",2015,1,16.9,0.775143976376687,239.5,222.5,27,1,1
"Indiana",2015,0,13.075,1.0778102670817,221.038,221.146,5,1,0
"Louisiana",2015,0,17.475,0.858861800932294,213.604,206.64,11,1,0
"Maine",2015,0,15.4,1.65467278632394,241,222.5,27,1,0
"Maryland",2015,0,19.15,1.13742488649037,225.384666666667,211.042,9,1,0
"Michigan",2015,1,53.3125,1.01035107872428,237.656,215.952,16,1,0
"Mississippi",2015,0,11.5,0.562215272305149,208.965,204.394,9,1,0
"Missouri",2015,0,24.3,1.12393429556003,239.5,223,27,1,0
"Nevada",2015,0,14.1285714285714,0.858445423516488,235.152,207.4575,0,1,0
"New Hampshire",2015,0,4.8,1.64609283734256,247,230.5,27,1,0
"New Jersey",2015,0,8,1,91,191,0,1,0
"New Mexico",2015,0,14,1.00832909371393,230.5,207.5,27,1,0
"New York",2015,0,49.5,1.5401406260146,222.634,213.5815,3,1,0
"North Carolina",2015,0,18,0.800495179901767,244.518,211.546,1,1,0
"Oklahoma",2015,1,22.9,0.84653742126597,238.5,219.5,27,1,1
"Pennsylvania",2015,0,46.8666666666667,1.13505590886786,240.573,219.294,26,1,0
"Rhode Island",2015,0,20,1.78094362537911,238,224,27,1,0
"South Carolina",2015,1,15.6,1.08192407273909,235.5,215.5,27,1,0
"South Dakota",2015,1,6.425,0.706881055303606,237.265,222.273,1,1,0
"Tennessee",2015,0,11.7666666666667,0.8514710095427,232.754,217.32,7,1,0
"Vermont",2015,0,17.8,2.07865005690016,242,228,27,1,0
"West Virginia",2015,0,15.7,1.26391140456145,235.5,216.5,27,1,0
"Wyoming",2015,1,8.1,1.83615247611948,247.5,227.5,27,1,0
"Alabama",2016,0,13.525,0.643663064974653,231.286,216.273,21,1,0
"Alaska",2016,0,22.9142857142857,1.46129964029087,223.833,211.547,0,1,0
"Arizona",2016,1,26.4,0.869644717999055,234,215,28,1,0
"Arkansas",2016,0,10.4857142857143,0.6119109171377,215.9285,209.777,8,1,0
"Colorado",2016,0,20.05,0.824679180551088,228.488,218.551,14,1,0
"Delaware",2016,0,15.9,1.49730661652122,223.953857142857,212.923,15,1,0
"Hawaii",2016,0,32.1,1.54919114547888,238,216,28,1,0
"Indiana",2016,0,10.3142857142857,1.11041912240118,221.038,219.873,22,1,0
"Louisiana",2016,0,13.9714285714286,0.758100866009546,223.561,201.91575,6,1,0
"Maine",2016,0,15.4,1.62243200907517,240,221,28,1,0
"Maryland",2016,0,19.0875,1.13930008823684,217.318,226.048,2,1,0
"Michigan",2016,0,53.3125,1.08782812893287,236.6965,217.94775,19,1,0
"Mississippi",2016,0,10.9666666666667,0.66976755940744,222.891,201.95375,11,1,0
"Missouri",2016,0,24.3,1.13006186782656,240,223,28,1,0
"Nevada",2016,0,15.35,0.913499156799205,234,209.129,25,1,0
"New Hampshire",2016,0,4.8,1.65530911371872,245,229,28,1,0
"New Jersey",2016,0,24,1,47,209,0,1,0
"New Mexico",2016,0,14,0.990453992787617,230,208,28,1,0
"New York",2016,0,50.1,2.04627116581839,238.76,223.752,17,1,0
"North Carolina",2016,0,19.1,0.887531405339125,225.71925,219.296,8,1,0
"Pennsylvania",2016,1,45.5666666666667,1.16451507151829,227.602714285714,220.735,10,1,0
"Rhode Island",2016,0,20,1.80569155656568,238,223,28,1,0
"South Carolina",2016,1,15.6,1.10768848381134,234,213,28,1,0
"South Dakota",2016,0,6.425,0.682413953594176,237.265,222.273,9,1,0
"Tennessee",2016,0,11.6142857142857,0.648549363001517,219.67925,211.796,5,1,0
"Vermont",2016,0,17.8,2.11297007070339,241,226,28,1,0
"West Virginia",2016,0,15.7,1.27501502570992,236,217,28,1,0
"Wyoming",2016,1,8.1,1.81391962656642,248,227,28,1,0
"Alabama",2017,0,7.8375,0.743058835265659,224.208,207.358,3,1,0
"Alaska",2017,0,28.1375,1.27712674483066,229.066714285714,211.547,3,1,0
"Arizona",2017,1,26.4,0.869009279986604,236,215.5,29,1,1
"Arkansas",2017,0,10.4285714285714,0.677078263252585,236.608,215.3435,0,1,0
"Colorado",2017,0,25.2,0.897303346057452,240.206,213.481,8,1,0
"Delaware",2017,0,15.0142857142857,1.43712626831677,240.756,224.304,0,1,0
"Hawaii",2017,0,32.1,1.60514595505376,238.5,217,29,1,0
"Indiana",2017,0,10.2,0.996291485847623,227.305,221.615375,6,1,0
"Louisiana",2017,0,17.9875,0.858861800932294,204.14,200.341,13,1,0
"Maine",2017,0,15.4,1.63956492736038,240.5,221,29,1,0
"Maryland",2017,0,18.9833333333333,1.50556614072529,217.318,218.674,11,1,0
"Michigan",2017,0,53.3125,1.26662230908818,224.663,216.006666666667,14,1,0
"Mississippi",2017,0,15.175,0.614546014453913,210.558,207.81,1,1,0
"Missouri",2017,1,24.3,1.14758370597966,239,220.5,29,1,1
"Nevada",2017,0,15.7714285714286,0.905144285430232,217.623,214,9,1,0
"New Hampshire",2017,1,4.8,1.67798421666228,245,226.5,29,1,0
"New Jersey",2017,0,14,1,83,1,0,1,0
"New Mexico",2017,0,14,0.962248799259751,230.5,208,29,1,0
"New York",2017,0,51.5,1.89311783327518,222.634,217.17775,16,1,0
"North Carolina",2017,0,17.7,0.890399314009471,212.884,212.901,9,1,0
"Pennsylvania",2017,0,30.7,1.41976548012266,228.993428571429,220.693,14,1,0
"Rhode Island",2017,0,20,1.79523186631787,238.5,221.5,29,1,0
"South Carolina",2017,1,15.6,1.1470848549979,235.5,214.5,29,1,0
"South Dakota",2017,1,8.075,0.807108883085817,237.265,222.273,6,1,0
"Tennessee",2017,0,11.6,0.935390271575539,210.948,212.137,15,1,0
"Vermont",2017,0,17.8,2.13135289727443,240,224,29,1,0
"West Virginia",2017,1,15.7,1.24351718591718,233.5,215,29,1,0
"Wyoming",2017,1,8.1,1.74675722143988,247,227,29,1,0
"Alabama",2018,0,11.25,0.869684348117415,209.9875,207.358,2,1,0
"Alaska",2018,0,22.8428571428571,1.33850627844678,229.066714285714,211.547,18,1,0
"Arkansas",2018,0,10.4,0.667594008949404,210.206,210.9,3,1,0
"Colorado",2018,0,20.4,1.040374228777,239.711,221.609,0,1,0
"Delaware",2018,0,14.8857142857143,1.35100049161885,235.859,211.35675,8,1,0
"Hawaii",2018,0,32.1,1.57626964925303,239,218,30,1,0
"Indiana",2018,0,12.25,1.0687665631936,237.968,221.35075,23,1,0
"Louisiana",2018,0,17.475,0.738628427436153,209.021,200.341,13,1,0
"Maine",2018,0,15.4,1.61006943003595,241,221,30,1,0
"Maryland",2018,0,19.8375,1.16267031595575,221.3265,225.4145,3,1,0
"Michigan",2018,0,36.6857142857143,1.15819173386382,237.706,218.261,17,1,0
"Mississippi",2018,0,11.8428571428571,0.620170317241399,227.612,209.1585,5,1,0
"Nevada",2018,0,15.2,0.790701751991003,227.514,210.819,25,1,0
"New Hampshire",2018,1,4.8,1.64779756278412,245,224,30,1,0
"New Jersey",2018,0,21,1,41,110,0,1,0
"New Mexico",2018,0,14,0.944938105178426,231,208,30,1,0
"New York",2018,0,48,2.04627116581839,237.052,220.68925,20,1,0
"North Carolina",2018,1,17.6,1.02895395567251,227.1135,211.546,13,1,0
"Pennsylvania",2018,1,38.5666666666667,1.18468494445861,244.8275,216.61,26,1,0
"Rhode Island",2018,0,20,1.76293594693945,239,220,30,1,0
"South Carolina",2018,1,15.6,1.12644899135695,237,216,30,1,0
"South Dakota",2018,0,7.625,0.706881055303606,237.265,222.273,7,1,0
"Tennessee",2018,0,11.7,0.711013937114313,232.221,213.2195,10,1,0
"Vermont",2018,0,17.8,2.09301021707317,239,222,30,1,0
"West Virginia",2018,1,15.7,1.22114652085962,231,213,30,1,0
"Wyoming",2018,1,8.1,1.71533335277104,246,227,30,1,0
