"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","intercept","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"AR",1993,-0.488436698913574,1,9,-0.45843568444252,0.0986625850200653,0,0.185152366757393,-0.754926443099976,16,324,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1994,-0.488436698913574,1,9,-0.403267383575439,0.545168101787567,1,0.185152366757393,-0.705652594566345,6,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1995,-0.488436698913574,1,9,-0.397360801696777,-0.467219322919846,0,-0.270354032516479,-0.738501846790314,1,121,729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1996,-0.488436698913574,1,9,-0.45843568444252,0.0960408300161362,0,-0.619870603084564,-0.705652594566345,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1997,-0.488436698913574,1,9,-0.407943993806839,-1.10626840591431,0,0.517570674419403,-0.738501846790314,10,256,3375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1998,-0.488436698913574,1,9,-0.379786968231201,0.131719350814819,1,-0.135611608624458,-0.738501846790314,11,1,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",1999,-0.488436698913574,1,9,-0.370809286832809,-0.872124850749969,1,0.198763474822044,-0.738501846790314,15,400,4096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",2000,-0.488436698913574,1,9,-0.367775589227676,-0.467219322919846,1,-0.440873563289642,-0.754926443099976,7,25,1331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AR",2001,-0.153134137392044,1,9,-0.363951772451401,-0.751742660999298,1,0.482191652059555,-0.754926443099976,11,121,1331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1993,-0.488436698913574,1,12.5,-0.0868280008435249,-0.0198314841836691,1,0.394957453012466,0.616530895233154,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1994,-0.488436698913574,1,12.5,-0.0295709259808064,-0.295266658067703,1,-0.177721366286278,0.296250402927399,8,324,1331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1995,-0.488436698913574,1,12.5,0.177667632699013,0.0584199763834476,1,0.505570709705353,0.296250402927399,15,16,512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1996,0.233753472566605,1,12.5,0.177667632699013,-0.295266658067703,0,0.290621072053909,-0.0897285640239716,1,1,6859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1997,0.646433532238007,1,12.5,0.272455245256424,-0.464864820241928,0,0.408997982740402,0.296250402927399,11,64,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"AZ",1998,0.646433532238007,1,12.5,-0.0577866174280643,-0.295266658067703,0,0.241867765784264,0.296250402927399,2,361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CA",1993,-0.488436698913574,1,6.5,5.03996229171753,0.589079320430756,0,1.52217268943787,3.53190445899963,14,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CA",1994,-0.488436698913574,1,6.5,5.81683158874512,0.563373386859894,0,0.610735237598419,3.08022665977478,11,100,2197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CA",1995,-0.488436698913574,1,6.5,5.28274202346802,0.350792229175568,0,1.61516833305359,3.08022665977478,4,289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1993,-0.147811859846115,1,5,-0.0326862148940563,-0.317898452281952,0,1.74899816513062,0.0498809143900871,1,64,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1994,1.00179696083069,1,5,-0.0759390518069267,-0.08162522315979,0,1.74899816513062,-0.196488693356514,1,64,343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1995,1.47015607357025,1,5,-0.220023915171623,0.174323543906212,0,1.54220724105835,-0.196488693356514,11,64,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1996,-0.360702395439148,1,5,-0.0687321573495865,0.0328799970448017,0,1.36976873874664,-0.196488693356514,0,36,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1997,-0.488436698913574,1,5,-0.220023915171623,0.437732994556427,0,1.66740357875824,0.0498809143900871,1,225,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1998,-0.488436698913574,1,5,-0.164716094732285,-0.483341366052628,0,0.432370960712433,0.0498809143900871,4,25,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",1999,-0.488436698913574,1,5,-0.200752437114716,0.361212939023972,0,1.63804662227631,-0.196488693356514,11,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2000,-0.360702395439148,1,5,-0.240790143609047,-0.00809149350970984,0,1.20120716094971,-0.196488693356514,5,196,3375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2001,-0.488436698913574,1,5,-0.0326862148940563,-0.294534236192703,0,1.76920413970947,0.0498809143900871,10,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2002,-0.488436698913574,1,5,-0.164716094732285,-0.294077098369598,1,0.748291194438934,0.0498809143900871,10,169,2197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2003,0.405703485012054,1,5,-0.240790143609047,0.437732994556427,0,1.66740357875824,0.0498809143900871,0,1,1331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2004,-0.488436698913574,1,5,-0.164716094732285,-0.391011267900467,0,0.516552090644836,-0.196488693356514,6,144,1728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CO",2005,-0.488436698913574,1,5,-0.0169950574636459,-0.00809149350970984,0,1.66740357875824,0.0498809143900871,14,81,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CT",1993,-0.244580283761024,0,0,-0.253606140613556,2.65891528129578,0,3.51114439964294,-0.0486670024693012,16,49,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CT",1994,-0.488436698913574,0,0,-0.29805999994278,2.22256064414978,1,3.34333205223083,-0.0486670024693012,14,256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CT",1995,-0.488436698913574,0,0,-0.258893698453903,0.922947883605957,0,2.82190799713135,0.00060689594829455,2,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"CT",1996,0.202489778399467,0,0,-0.292886972427368,2.65891528129578,0,3.00674486160278,-0.0486670024693012,7,289,2744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1993,-0.488436698913574,0,0,-0.749613702297211,1.26395678520203,1,0.621308445930481,-0.393584400415421,15,64,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1994,-0.488436698913574,0,0,-0.768730044364929,-0.236340627074242,0,1.68177509307861,-0.393584400415421,16,16,6859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1995,-0.488436698913574,0,0,-0.752641022205353,1.26404106616974,0,0.631317555904388,-0.368947505950928,16,400,1728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1996,-0.0474908649921417,0,0,-0.779012560844421,0.426187366247177,0,1.48701858520508,-0.368947505950928,4,1,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1997,-0.488436698913574,0,0,-0.787494957447052,1.26404106616974,0,0.621308445930481,-0.303248941898346,12,121,2197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1998,-0.488436698913574,0,0,-0.770698845386505,0.288342297077179,0,1.48123300075531,-0.393584400415421,19,25,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",1999,-0.488436698913574,0,0,-0.764097809791565,1.19529378414154,1,1.75261855125427,-0.393584400415421,1,81,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2000,1.78978335857391,0,0,-0.746339738368988,1.5904768705368,0,1.55154359340668,-0.303248941898346,7,16,2197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2001,-0.488436698913574,0,0,-0.770698845386505,1.47385156154633,0,1.46877670288086,-0.393584400415421,1,49,5832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2002,-0.488436698913574,0,0,-0.756398260593414,0.455094546079636,0,1.62453460693359,-0.368947505950928,10,100,3375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2003,-0.488436698913574,0,0,-0.754118263721466,1.19529378414154,1,1.06583166122437,-0.368947505950928,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2004,0.466945976018906,0,0,-0.758745193481445,0.288342297077179,0,1.51600360870361,-0.393584400415421,14,144,4913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2005,-0.488436698913574,0,0,-0.774592995643616,1.47385156154633,1,1.46877670288086,-0.368947505950928,6,81,4913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"DE",2006,-0.488436698913574,0,0,-0.766504764556885,0.854160726070404,0,1.31480073928833,-0.393584400415421,4,400,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1993,-0.488436698913574,1,8,2.15547156333923,0.109547987580299,1,0.926635980606079,0.222339615225792,17,9,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1994,-0.267963796854019,1,8,1.81340634822845,-0.379797756671906,1,1.48482954502106,0.435859858989716,6,16,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1995,-0.488436698913574,1,8,2.09728193283081,-0.189959689974785,1,0.905265748500824,0.435859858989716,20,9,1728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1996,-0.488436698913574,1,8,1.99179863929749,-0.35920324921608,0,1.29721975326538,0.115579359233379,11,169,2744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1997,-0.378200232982635,1,8,2.35448622703552,-0.189959689974785,1,0.781495213508606,0.435859858989716,6,1,2744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1998,-0.488436698913574,1,8,2.21797752380371,-0.257887959480286,1,0.324543178081512,0.222339615225792,12,144,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",1999,-0.488436698913574,1,8,2.27715706825256,-0.379797756671906,1,0.984474182128906,0.222339615225792,2,0,4913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2000,-0.488436698913574,1,8,1.757288813591,-0.0496959909796715,0,0.549302279949188,0.222339615225792,13,81,216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2001,-0.378200232982635,1,8,1.757288813591,-0.23207314312458,0,0.781495213508606,0.222339615225792,10,1,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2002,-0.488436698913574,1,8,2.43472743034363,-0.35920324921608,0,0.549302279949188,0.435859858989716,5,1,2744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2003,-0.488436698913574,1,8,2.35448622703552,-0.379797756671906,1,1.48482954502106,0.115579359233379,18,361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2004,-0.488436698913574,1,8,2.43472743034363,-0.294799357652664,1,0.324543178081512,0.222339615225792,0,196,2197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2005,-0.488436698913574,1,8,2.27715706825256,0.671158850193024,1,0.922674894332886,0.222339615225792,13,324,2197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2006,-0.488436698913574,1,8,2.49583196640015,0.671158850193024,1,0.343030959367752,0.435859858989716,19,324,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2007,-0.488436698913574,1,8,1.87273073196411,0.10407605022192,1,0.738588452339172,0.435859858989716,19,36,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2008,0.871146202087402,1,8,1.81340634822845,0.671158850193024,0,1.29809379577637,0.435859858989716,14,196,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2009,-0.267963796854019,1,8,2.7192759513855,-0.0496959909796715,0,0.549302279949188,0.435859858989716,0,4,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"FL",2010,-0.488436698913574,1,8,2.43472743034363,0.423341900110245,0,1.13945996761322,0.222339615225792,20,256,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"GA",1993,-0.488436698913574,0,0,0.924969553947449,-0.861265003681183,1,0.635323405265808,-0.73028951883316,11,144,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"GA",1994,-0.420239567756653,0,0,0.490191787481308,-0.861265003681183,1,0.610777616500854,-0.65637868642807,17,144,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"GA",1995,-0.465704321861267,0,0,0.80135303735733,0.061684675514698,1,0.610777616500854,-0.65637868642807,4,144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"GA",1996,-0.488436698913574,0,0,0.906402826309204,-0.48836612701416,1,0.0583125837147236,-0.73028951883316,19,121,4096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"GA",1997,-0.488436698913574,0,0,0.888798713684082,-0.446763277053833,1,0.261245518922806,-0.73028951883316,1,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1993,-0.488436698913574,0,0,-0.677236378192902,1.60603225231171,1,0.66964453458786,0.460496872663498,3,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1994,-0.488436698913574,0,0,-0.687224388122559,1.60603225231171,0,0.884999871253967,0.23876416683197,13,49,512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1995,-0.488436698913574,0,0,-0.692484498023987,1.97710239887238,0,0.66964453458786,0.23876416683197,10,25,1331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1996,-0.130780607461929,0,0,-0.674039304256439,1.97710239887238,0,0.65453839302063,0.23876416683197,5,100,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1997,-0.488436698913574,0,0,-0.697017073631287,2.14299869537354,1,0.709877669811249,0.460496872663498,12,81,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1998,-0.369218021631241,0,0,-0.699780881404877,1.60603225231171,0,1.35546052455902,0.23876416683197,13,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",1999,-0.488436698913574,0,0,-0.692131161689758,1.81552648544312,0,0.869772732257843,0.460496872663498,1,25,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2000,-0.488436698913574,0,0,-0.685054242610931,1.60603225231171,1,0.779845714569092,0.460496872663498,11,25,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2001,-0.488436698913574,0,0,-0.697017073631287,2.16602849960327,0,0.65614253282547,0.460496872663498,10,169,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2002,-0.488436698913574,0,0,-0.677236378192902,2.16602849960327,1,1.10778474807739,0.23876416683197,11,81,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2003,-0.369218021631241,0,0,-0.692484498023987,2.12026381492615,0,0.817053496837616,0.460496872663498,10,144,2197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2004,-0.369218021631241,0,0,-0.680839240550995,1.60603225231171,1,0.65614253282547,0.23876416683197,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2005,-0.488436698913574,0,0,-0.697017073631287,1.60603225231171,1,0.65614253282547,0.460496872663498,3,9,216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2006,-0.369218021631241,0,0,-0.685054242610931,2.12026381492615,0,0.779845714569092,0.460496872663498,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2007,-0.488436698913574,0,0,-0.680839240550995,1.81552648544312,1,0.884999871253967,0.460496872663498,13,16,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2008,-0.488436698913574,0,0,-0.697017073631287,1.01973247528076,1,0.65453839302063,0.23876416683197,13,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2009,-0.488436698913574,0,0,-0.68979400396347,1.83290886878967,0,0.869772732257843,0.23876416683197,8,100,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2010,-0.488436698913574,0,0,-0.697017073631287,1.78592050075531,1,1.20737743377686,0.460496872663498,9,64,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2011,-0.369218021631241,0,0,-0.692736506462097,1.83290886878967,1,0.884999871253967,0.23876416683197,8,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"HI",2012,-0.488436698913574,0,0,-0.674039304256439,2.14299869537354,1,0.817053496837616,0.460496872663498,3,81,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",1,0,0,0,0
"HI",2013,-0.488436698913574,0,0,-0.697017073631287,1.44208657741547,1,0.709877669811249,0.460496872663498,1,100,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,1,0,0,0
"IA",1993,-0.488436698913574,0,0,-0.356346040964127,-0.42382800579071,0,0.894801318645477,-0.262187272310257,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1994,-0.416425406932831,0,0,-0.381137281656265,0.164881691336632,0,0.611231446266174,-0.262187272310257,11,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1995,-0.344414114952087,0,0,-0.356346040964127,-0.55408501625061,0,1.06475877761841,-0.262187272310257,14,81,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1996,-0.488436698913574,0,0,-0.384263873100281,-0.376728355884552,0,0.857808470726013,-0.262187272310257,10,144,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1997,-0.344414114952087,0,0,-0.367104470729828,-0.376728355884552,0,0.857808470726013,-0.212913364171982,8,36,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1998,0.771760821342468,0,0,-0.364916414022446,0.0156938675791025,0,0.894801318645477,-0.212913364171982,6,100,729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",1999,-0.488436698913574,0,0,-0.362881988286972,-0.393658816814423,0,0.32226151227951,-0.212913364171982,9,169,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",2000,-0.488436698913574,0,0,-0.384263873100281,0.164881691336632,1,0.029544185847044,-0.262187272310257,14,49,1728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",2001,0.375698745250702,0,0,-0.362881988286972,0.222150161862373,0,1.06475877761841,-0.262187272310257,10,1,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",2002,0.771760821342468,0,0,-0.374462008476257,0.0156938675791025,0,0.804882228374481,-0.212913364171982,10,9,343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",2003,0.771760821342468,0,0,-0.367104470729828,-0.293003797531128,0,0.804882228374481,-0.212913364171982,5,121,729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
"IA",2004,0.771760821342468,0,0,-0.359461516141891,0.164881691336632,0,1.06475877761841,-0.262187272310257,5,49,1728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"w_gayright_publi_accom_genderi",0,0,0,0,0
